CaseId,Q4_1,Q4_2,Q4_3,Q4_4,PartyID,Ideology,Gender,Age4,Age7,White,Black,Hispanic,Asian,Education5,Income6,SexismOrder,HostileSexism1,HostileSexism2,HostileSexism3,HostileSexism4,BenevolentSexism1,BenevolentSexism2,BenevolentSexism3,BenevolentSexism4,MilAssert1,MilAssert2,MilAssert3,MaleName,FemaleName,StayOut,NotEngage,Engage,FemaleOpp,FemaleUS,DemocratUS,MM_StayOut,MM_NotEngage,MM_Engage,FM_StayOut,FM_NotEngage,FM_Engage,MF_StayOut,MF_NotEngage,MF_Engage,FF_StayOut,FF_NotEngage,FF_Engage,Disapproval,DisapprovalBinary,AttentionCheck1,AttentionCheck2,AttentionCheck3,AttentionCheck,RegimeConfounding,NonWhiteConfounding,BlackConfounding,HispanicConfounding
1041,Follower,Crazy,Puppet,Regular people making life changing decisions,6,NA,1,2,2,0,1,0,0,1,1,0,4,4,5,3,4,4,6,6,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,3,10,0,0,0
3119,Female,Diligent,Fearless,Strong,2,5,1,3,4,1,0,0,0,3,2,1,4,3,5,1,4,1,1,5,3,5,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,1,0,2,4,0,0,0
3635,soft,hesitant,delayed,decisive,2,3,1,4,5,1,0,0,0,3,4,1,3,3,5,5,5,4,5,4,4,4,4,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,1,1,1,3,10,1,0,0
6113,Weak,indecisive,hesitant,faltering,6,6,1,3,4,1,0,0,0,5,4,0,1,1,1,1,4,1,5,5,4,3,3,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,1,1,1,3,-10,0,0,0
2283,Weak,Untruthful,Unbelievable,Unrighteousness.,2,2,0,3,5,0,0,1,0,3,5,0,4,4,3,3,3,4,5,5,3,3,4,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,1,1,3,4,0,0,0
6165,Cautious,Weak,Sorrowful,Wired,6,6,0,3,5,1,0,0,0,3,1,0,4,3,4,4,3,3,4,3,2,4,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,1,1,0,2,-6,1,0,0
3674,Wrong,Wrong,Wrong,Bad,6,4,0,1,2,1,0,0,0,1,1,1,2,1,3,4,3,4,4,3,3,2,4,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,1,0,2,-2,1,1,0
1109,Untrustworthy,Weak,Liar,Unhelpful,6,6,1,2,2,1,0,0,0,2,3,0,1,1,1,1,1,1,6,6,4,4,2,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,7,1,1,0,1,2,-8,0,0,0
7523,Negligent,Retarded,Dumb,Stupid,7,4,1,4,6,0,1,0,0,2,3,0,2,5,4,4,6,6,5,5,1,3,2,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,1,2,-10,1,0,0
5786,Weak,Contradictory,Chickenhawk,Boastful,6,6,0,2,3,0,0,0,1,4,3,0,4,2,1,1,4,4,5,6,2,4,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,1,1,1,3,-10,0,0,0
2375,heady,Head-strong,Head-long,pompous,3,3,0,3,4,1,0,0,0,3,4,1,6,2,2,1,4,5,6,6,3,4,3,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,6,1,0,1,1,2,2,0,0,0
7012,Cautious,Democrat,Correct,None,7,6,1,3,5,1,0,0,0,5,6,1,1,2,1,1,4,4,2,1,3,2,4,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,2,-10,0,0,0
326,Verbal,Unreliable,Reluctant,Unqualified,3,3,1,3,5,1,0,0,0,5,6,0,2,1,1,1,4,5,6,6,4,3,4,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1,0,0,1,-2,0,0,0
5108,Female,Hesitant,Weak,Afraid,1,2,1,4,6,1,0,0,0,3,4,0,2,2,2,2,2,3,5,5,4,4,3,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1,0,0,1,10,1,1,0
5857,Bully,Weak,Hypocrite,Spineless,6,7,1,4,5,1,0,0,0,3,1,0,3,1,2,1,5,3,3,4,1,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,1,1,1,3,-8,0,0,0
6928,liar,typical,bluster,normal,3,2,0,3,5,1,0,0,0,3,5,0,6,6,6,6,1,1,5,6,5,4,3,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1,1,1,3,0,0,0,0
3271,Fuck you,Fuck you,Fuck you,Fuck you,4,7,0,2,2,0,1,0,0,1,2,0,6,1,6,1,4,4,3,3,4,4,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,1,1,-2,0,0,0
2413,98,98,98,98,2,NA,1,3,5,1,0,0,0,2,2,1,5,6,3,6,3,3,5,6,3,5,5,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,3,0,1,0,1
1681,Cautious,Patriot,Ally,Smart,7,4,1,4,6,1,0,0,0,3,2,0,2,1,2,1,6,4,5,5,4,3,3,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,1,1,1,3,10,0,0,0
3781,unthoughtful,disrespectful,unethical,atheist,4,4,1,4,6,1,0,0,0,3,2,0,2,1,6,4,5,5,6,6,4,4,4,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6,1,1,1,1,3,-6,1,0,0
5270,Weak,Dishonest,Double-minded,Neville Chamberlain,1,1,1,2,3,1,0,0,0,4,3,0,5,3,6,5,4,4,6,6,3,5,4,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,1,1,1,3,-6,0,0,0
2007,Crazy,98,98,98,6,2,1,2,3,0,1,0,0,2,2,0,4,6,4,2,3,2,5,6,4,2,5,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7,1,0,0,1,1,-6,1,0,0
5627,neutral,Non-political,no opinion,neutrality,4,NA,1,2,2,1,0,0,0,2,5,0,4,4,4,4,4,4,4,4,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,2,0,0,0,0
1871,Strategic,Cautious,Multi-faceted,Deceptive,7,6,1,1,1,1,0,0,0,2,6,1,1,1,1,1,4,3,5,4,1,2,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,1,3,-8,0,0,0
5863,Coward,Untrustworthy,Unreliable,Confusion,7,3,0,3,5,0,1,0,0,3,1,1,3,1,3,3,5,5,5,6,4,3,2,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,0,1,2,2,0,0,0
995,Passive,Uninterested,Reserved,Focused,7,7,0,2,2,1,0,0,0,4,4,1,1,1,1,1,1,1,NA,1,1,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,2,0,NA,NA,NA
3243,Noncommital,Inaction,Flacid,Loving,3,3,0,2,3,1,0,0,0,5,5,1,4,3,3,4,3,3,3,4,4,4,4,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5,1,1,1,1,3,-6,1,0,0
5859,Liar,Coward,Ignorant,Failure,4,5,1,3,4,1,0,0,0,3,4,0,6,6,6,6,6,5,5,6,3,4,3,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,7,1,1,1,1,3,-2,0,0,0
3145,Concerned,Forceful,Interested,A little intrusive,1,2,1,4,6,1,0,0,0,3,3,0,6,6,6,1,2,1,6,6,5,3,5,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,1,0,1,-10,0,0,0
929,Thinker,Democrat,Aggressive,Wo.an,2,3,1,3,5,1,0,0,0,2,2,1,4,4,4,4,6,6,4,6,5,4,4,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,1,1,3,-10,0,0,0
1725,Cautious,Wise,Diplomatic,98,1,2,1,4,5,1,0,0,0,4,5,0,2,1,6,2,4,4,3,6,2,4,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,3,-8,0,0,0
653,Racist,Selfish,Ignorant,Crazy,6,4,0,1,2,0,1,0,0,2,2,0,3,5,5,1,2,4,6,6,3,3,4,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,7,1,0,0,0,0,-2,0,0,0
4934,Aware,Weak,Peaceful,Unprepared,7,6,0,1,2,1,0,0,0,3,1,1,1,1,1,1,3,3,5,5,2,2,2,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,0,1,2,-8,0,0,0
4783,conflicted,weak,confusing,not sure,6,4,1,2,2,1,0,0,0,4,5,1,5,2,2,1,4,4,2,4,3,2,3,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,1,1,1,1,3,-2,0,0,0
7049,Determined,Supported,Loyal,Truthful,4,3,1,4,7,1,0,0,0,5,4,0,6,4,4,3,5,3,2,5,5,4,3,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,1,-10,1,0,0
324,Indecisive,Pacific,Non-confrontation,Neutral,7,6,1,3,4,1,0,0,0,4,3,0,1,1,1,1,4,3,4,4,3,4,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,1,1,3,-6,0,0,0
131,Weak,Hesitate,Unreliable,Liar,5,4,0,4,6,1,0,0,0,3,4,1,2,2,2,1,5,2,3,5,5,5,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,1,1,0,1,2,-10,0,0,0
2530,unprofessional,ignorant,irresponsible,ugly,5,4,1,1,2,0,0,1,0,3,2,0,3,2,1,1,1,1,5,6,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,7,1,0,0,1,1,-10,0,0,0
1315,Late,Indecisive,Inadequate,Unfortunate,1,2,0,3,5,1,0,0,0,5,5,1,6,3,6,4,3,4,6,6,1,1,5,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,3,-10,0,0,0
4683,restrained,timid,weak,unsympathetic,4,3,1,2,3,1,0,0,0,4,5,1,2,2,1,1,4,1,2,4,2,2,3,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,1,1,1,3,-6,0,0,0
4786,Fare,Kinda,Unfare,Kinda,4,5,1,2,3,0,0,1,0,2,2,1,4,1,5,1,2,1,2,4,2,3,3,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,2,0,0,0,0
5072,President,Control,Safety,Security,3,4,1,2,2,1,0,0,0,4,4,1,3,2,5,3,5,5,5,6,2,2,3,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,1,3,-8,0,0,0
474,Ambivalent,Complicit,Duplicitous,Weak,4,6,1,4,6,1,0,0,0,3,4,0,2,1,2,1,5,1,2,2,1,3,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,1,1,1,3,0,0,0,0
7490,Forward,Firm,Aggressive,Honest,3,3,0,4,5,1,0,0,0,2,4,0,2,2,4,5,5,4,3,6,3,4,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,1,1,3,-8,0,0,0
3037,Tough,Aggressive,Power,Sensible,2,4,0,3,4,1,0,0,0,3,5,0,4,5,4,4,2,3,2,4,4,4,4,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0
86,Cautious,Strategic,Thoughtful,Mindful,6,7,1,1,1,1,0,0,0,4,3,0,1,1,1,1,2,1,2,6,1,4,2,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,1,1,3,-2,0,0,0
3885,Proactive,Responsible,Collaborative,Economically conscious,7,7,1,4,5,0,1,0,0,5,4,1,2,1,1,1,4,1,6,6,3,3,5,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,1,0,2,-10,1,0,0
3611,Calculating,Aloof,Selfish,Insensitive,5,6,1,2,2,0,0,0,0,5,5,0,1,1,1,6,4,4,4,4,1,4,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,1,1,1,3,-4,0,0,0
1532,Diplomatic,Fair,Uninvolved,Strategic,7,5,1,4,6,0,1,0,0,2,1,0,3,3,4,3,3,4,5,6,2,3,2,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,4,0,1,1,1,3,0,0,0,0
6568,Decisive,Strong,Lucky,Correct,2,5,0,2,3,1,0,0,0,5,6,1,6,3,4,4,1,3,6,6,5,5,3,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,3,-8,0,0,0
4226,98,98,98,98,4,NA,1,4,6,1,0,0,0,2,3,0,4,3,3,3,4,5,5,6,3,3,3,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,NA,NA,NA,NA,0,0,0
6593,democrat,female,Erica,smith,1,1,1,4,6,1,0,0,0,3,3,1,5,5,5,5,4,3,5,6,2,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1,3,10,1,0,0
477,Proactive,Protective,Assertive,Leader,1,1,1,4,7,1,0,0,0,3,1,0,6,5,6,5,3,4,6,6,5,5,5,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,1,1,1,3,8,1,0,0
4367,None,None,None,More none,4,4,0,4,6,0,0,0,0,3,3,1,NA,3,NA,1,NA,NA,NA,NA,1,2,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,1,1,1,3,-10,NA,NA,NA
4426,Timid,Lacking,Cowardly,Poor,7,6,0,4,7,0,0,0,0,3,2,0,1,1,1,1,5,5,6,6,3,3,5,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,1,1,0,0,1,-10,0,0,0
6056,Trustworthy,Wise,Smart,Brave,5,5,0,3,4,1,0,0,0,3,4,1,1,1,6,1,2,2,5,4,2,3,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,1,1,0,0,1,-4,0,0,0
1687,Sad,Uncomfortable,Scary,Tried,6,4,1,3,5,0,1,0,0,3,3,1,6,1,1,1,5,3,6,6,3,1,3,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1,1,0,2,-4,1,0,1
2918,Defiant,Mad,Slite concern,Obligated,5,NA,0,4,5,1,0,0,0,3,1,0,5,3,6,4,5,2,6,5,3,4,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,1,1,3,-8,0,0,0
2205,Weapons,Attack,Unfair,Strong,5,6,1,2,3,0,0,1,0,4,4,1,3,4,6,4,5,5,2,1,4,3,3,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,10,0,0,0
5273,Dishonest,Glory,Controlled,Mistrust,6,6,0,4,5,0,1,0,0,3,4,1,2,6,5,4,2,1,6,3,3,4,5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,0,1,0,1,10,0,0,0
5032,Neutral,Strong,Disciplined,Smart,4,6,0,2,2,0,1,0,0,3,3,1,6,2,3,3,5,4,6,6,4,5,3,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,3,-10,1,0,0
1360,Compassion,Care,Focus,Clarity,4,NA,1,4,6,0,1,0,0,2,3,1,2,1,1,1,1,1,6,6,5,4,4,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,1,0,1,1,0
3930,Complacent,Illogical,Inaffective,Confusing,5,NA,0,1,2,0,0,1,0,4,3,0,5,2,6,5,4,3,3,4,2,4,3,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5,1,1,1,1,3,6,0,0,0
2715,insecure,way,to handle,this situation,7,4,0,4,6,0,0,1,0,2,2,1,3,1,3,2,3,3,6,6,1,2,4,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,1,1,1,3,-10,0,0,0
801,bluffing,untrustworthy,ineffective,big talker,4,4,1,4,5,1,0,0,0,3,3,1,3,3,2,1,4,1,4,4,4,4,3,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,1,1,1,1,3,-8,0,0,0
5275,measured,careful,cautious,controlled,7,7,1,4,5,0,1,0,0,3,1,0,1,1,1,1,2,2,5,2,1,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,1,1,3,-8,0,0,0
5451,Liar,No backbone,Untrustworthy,Weak,3,1,1,2,3,1,0,0,0,3,3,0,5,3,5,5,2,2,6,6,2,4,3,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,7,1,1,1,1,3,-8,0,0,0
2587,Uncaring,Selfish,Not fair,Sad,7,NA,0,1,1,0,1,0,0,2,1,0,4,1,3,1,6,5,1,2,4,4,3,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0,0,-6,0,0,0
180,good,job,strong,backbone,2,6,0,3,4,1,0,0,0,2,3,1,4,4,5,5,4,4,4,6,4,5,3,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
153,Calm,Confident,Cool,Happy,5,3,0,2,2,0,0,0,1,5,4,0,3,3,4,4,4,4,2,5,3,5,3,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,-10,1,0,1
1403,No,No,No,No,5,6,1,1,2,1,0,0,0,2,4,1,4,3,5,4,5,2,5,6,3,5,4,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,1,1,-2,0,0,0
4022,Liar,interferring,unreliable,unhelpful,NA,2,1,3,4,1,0,0,0,4,3,0,NA,5,6,5,4,3,5,6,2,4,5,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,1,1,1,1,3,8,1,0,0
2397,Cautious,Withdrawn,Ineffective,Enabling,1,1,0,2,2,1,0,0,0,5,4,0,6,4,3,2,4,4,6,6,5,5,5,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,1,1,1,3,-4,0,0,0
1629,Bitch,Slow,Stupid,Retarded,5,4,1,1,1,0,1,0,0,1,2,0,4,5,3,5,5,5,4,5,1,3,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1,0,1,1,2,-6,1,0,0
6542,Neutral,Restrained,Self absorbed,Disinterested,5,6,0,4,6,0,1,0,0,5,3,1,2,1,1,1,5,5,6,5,1,1,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,1,1,1,3,-8,0,0,0
2038,cautious,sensilbe,fearful,resposible,5,6,1,1,2,0,0,1,0,4,1,0,1,6,1,1,4,2,2,1,2,4,2,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0,1,1,1,3,-2,0,0,0
7220,Strong,Confident,Knowledgeable,Trustworthy,7,7,0,4,6,1,0,0,0,3,3,0,1,1,1,1,6,5,5,6,5,3,3,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,0,0,1,-10,1,0,0
2621,Hasty,Intrusive,Uninformed,Rash,7,7,1,2,2,1,0,0,0,4,5,1,2,1,1,1,4,3,4,3,3,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,1,1,1,3,-6,0,0,0
623,strong,good,work,big,3,6,1,4,7,1,0,0,0,2,2,0,2,2,5,1,4,NA,4,6,3,3,3,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4,0,1,1,1,3,-10,1,1,0
1661,Resilient,Compromising,Determined,Peacekeeper,7,7,1,3,5,1,0,0,0,5,3,0,1,1,1,1,5,5,4,6,5,3,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,2,-10,0,0,0
5805,Stupid,Piece of shit,Dumb,Retarded,6,6,1,3,4,0,0,1,0,3,1,1,2,1,6,5,6,6,1,6,3,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,0,0,-6,0,0,0
336,Weak,Untruthful,Brash,Sneaky,2,2,1,3,4,1,0,0,0,4,5,0,3,2,2,4,2,2,5,5,2,4,2,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5,1,1,0,1,2,-8,0,0,0
1640,insincere,blustering,impetuous,short-sighted,7,6,1,4,5,1,0,0,0,3,3,0,1,1,1,1,2,1,1,2,1,4,3,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5,1,1,1,0,2,-6,0,0,0
2785,not enough info on conflict,not enough info on conflict,not enough info on conflict,not enough info on conflict,3,2,0,2,2,1,0,0,0,3,3,0,6,6,6,6,1,1,6,6,3,5,5,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,1,1,3,NA,NA,NA,NA
2131,Crazy,Immoral,Hateful,Disturbing,4,NA,0,2,2,1,0,0,0,3,5,1,4,4,3,3,3,3,4,4,3,3,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0
5222,Hesatent,afraid,undecided,separatist,4,4,1,4,6,1,0,0,0,3,1,0,3,2,3,2,5,5,5,2,5,4,4,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,6,1,1,0,1,2,0,0,0,0
5330,Strong,Opinated,Dominating,Crazy,1,4,1,2,2,1,0,0,0,1,2,1,5,5,4,2,4,6,1,6,3,5,5,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,1,10,0,0,0
5646,Calm,Diplomatic,Unwavering,Peaceful,6,5,0,1,1,0,0,0,1,4,5,0,2,1,2,1,1,2,3,5,2,3,3,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,1,1,3,-4,0,0,0
1570,Smart,Equal,Calm,Woman,7,2,1,1,2,0,1,0,0,3,1,0,1,1,1,1,6,6,1,1,5,5,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,6,1,1,0,0,1,0,1,0,0
6064,Unreliable,Cowardly,Cautious,Patient,4,4,0,2,3,1,0,0,0,3,3,1,5,6,3,4,4,4,5,6,4,5,2,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,1,1,1,1,3,-4,0,0,0
3015,Impulsive,Threatening,Lucky,Pushy,3,4,0,1,1,1,0,0,0,3,2,0,4,3,5,5,4,3,3,4,3,3,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,1,1,0,2,-8,0,0,0
488,Lacking follow through,Uncalculated,Less talk more action,Need to Put America first,2,2,0,2,2,1,0,0,0,4,4,1,5,3,3,4,6,6,6,6,4,3,4,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,6,1,1,1,1,3,-4,0,0,0
3174,afraid,disconnected,libelunited,united,1,7,0,4,6,1,0,0,0,2,1,1,3,1,4,2,2,5,5,5,4,5,3,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,1,0,0
2115,Patient,Examined situation,Acted cautiously,98,7,NA,1,2,3,0,1,0,0,3,1,0,2,2,2,2,6,6,4,3,4,4,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1,4,1,0,0
1481,she,needs,more,info,4,4,0,4,7,1,0,0,0,3,3,0,3,3,4,4,4,5,5,5,4,4,3,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,1,0,0,0,0
2539,Humble,Steadfast,Patient,Admiral,4,2,1,3,5,1,0,0,0,3,3,1,3,1,6,1,4,3,6,5,2,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,1,0,1,0,1
1323,Committed,Decisive,Strong,Consistent,5,6,1,3,4,1,0,0,0,4,5,0,1,2,1,1,4,1,5,5,2,4,2,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,1,3,-8,0,0,0
99,Honest,Passive,Resolute,Nonviolent,5,4,1,2,2,1,0,0,0,1,4,0,1,2,1,1,2,1,2,6,4,4,4,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,1,1,0,1,2,-8,0,0,0
2119,Accountable,Trustworthy,Leader,Woman,2,2,0,3,5,1,0,0,0,2,3,1,5,4,4,4,1,1,4,5,5,5,5,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,1,3,-10,0,0,0
2030,Reasonable,Rational,Level headed,Moderate,7,6,1,4,6,1,0,0,0,3,4,0,1,2,4,1,1,1,5,6,1,4,2,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,1,2,6,0,0,0
6930,Afraid,Coward,Timid,Weak,1,1,1,4,5,1,0,0,0,3,3,1,4,2,6,5,5,3,6,6,5,4,4,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,7,1,1,1,1,3,0,1,1,0
2043,Impartial,A,B,C,5,6,0,1,1,0,0,0,1,2,1,1,3,1,2,2,5,5,4,6,2,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,1,1,1,1,3,-8,0,0,0
461,patient,uneasy,steadfast,unwilling,1,2,0,3,4,0,0,0,0,2,3,1,5,4,4,4,3,3,4,5,4,4,4,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,1,1,1,3,4,1,0,0
4315,I,Don't,Have,Any,1,1,0,2,2,1,0,0,0,2,2,1,6,6,4,4,1,1,6,6,5,5,5,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,1,0,0,0,0
4038,leader,fair,warns,committed,2,6,1,2,3,0,0,1,0,2,3,0,6,1,1,1,3,3,3,6,3,3,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,3,0,0,0,0
